<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20210201;130000;214.1100000;214.2800000;213.3400000;213.5000000;2771000
GAZP;60;20210201;140000;213.5200000;214.0200000;213.2300000;213.2800000;1372030
GAZP;60;20210201;150000;213.2800000;214.4000000;213.2200000;213.7600000;2562980
GAZP;60;20210201;160000;213.8100000;214.5200000;213.5700000;214.3100000;2636530
GAZP;60;20210201;170000;214.3900000;214.4800000;213.4500000;213.7100000;1967890
GAZP;60;20210201;180000;213.7100000;214.0000000;212.9100000;213.0600000;4409400
GAZP;60;20210201;190000;213.0600000;213.3000000;212.7600000;213.0300000;4862640
GAZP;60;20210201;200000;212.9900000;213.6800000;212.7100000;213.4900000;777280
GAZP;60;20210201;210000;213.4900000;213.8200000;213.4400000;213.6500000;324590
GAZP;60;20210201;220000;213.6400000;214.1200000;213.5900000;214.0300000;520990
GAZP;60;20210201;230000;214.0500000;214.3200000;213.7900000;214.2600000;423870
GAZP;60;20210202;000000;214.2800000;214.7900000;214.2300000;214.6600000;773010
GAZP;60;20210202;110000;215.5000000;215.9500000;213.8600000;214.1000000;6588430
GAZP;60;20210202;120000;214.0600000;214.3400000;213.2500000;213.7200000;5608790
GAZP;60;20210202;130000;213.7200000;214.5200000;213.5300000;214.4900000;2191530
GAZP;60;20210202;140000;214.5000000;215.0000000;214.0600000;214.9100000;4187700
GAZP;60;20210202;150000;214.9300000;215.1200000;214.3200000;214.5200000;2694420
GAZP;60;20210202;160000;214.4900000;219.7400000;214.1200000;217.8400000;23736270
GAZP;60;20210202;170000;217.8400000;218.7700000;217.3900000;217.9400000;9617290
GAZP;60;20210202;180000;217.9400000;218.9200000;216.8800000;217.6300000;8449020
GAZP;60;20210202;190000;217.6300000;218.0600000;216.7000000;216.7000000;5999640
GAZP;60;20210202;200000;216.8700000;217.4500000;216.8000000;216.8300000;867610
GAZP;60;20210202;210000;216.8700000;216.9600000;214.1400000;215.2900000;3816220
GAZP;60;20210202;220000;215.2900000;215.7900000;214.8500000;214.8500000;1123250
GAZP;60;20210202;230000;214.9300000;215.0000000;213.8300000;213.8600000;2025570
GAZP;60;20210203;000000;213.8500000;214.6600000;213.8200000;214.4200000;1019140
GAZP;60;20210203;110000;215.4100000;216.8000000;213.7900000;216.3600000;10838730
GAZP;60;20210203;120000;216.3100000;217.1500000;215.9700000;216.2400000;5607980
GAZP;60;20210203;130000;216.2400000;216.3800000;214.8400000;215.3400000;3754670
GAZP;60;20210203;140000;215.3400000;216.0700000;214.8600000;215.7200000;3315930
GAZP;60;20210203;150000;215.7200000;216.1200000;215.0100000;215.3000000;1801220
GAZP;60;20210203;160000;215.3000000;216.3800000;215.1600000;215.8900000;1870800
GAZP;60;20210203;170000;215.8900000;217.3100000;215.6400000;216.7800000;3579930
GAZP;60;20210203;180000;216.8300000;217.1000000;216.3800000;216.8800000;3673180
